http://www.yelp.com/biz/el-chullo-peruvian-restaurant-and-bar-phoenix-2	El Chullo Peruvian Restaurant & Bar	2605 N 7th St	Phoenix	AZ	85006	6022798425	4.5	103	true	false	85006
http://www.yelp.com/biz/nami-phoenix	Nami	2014 N 7th St	Phoenix	AZ	85006	6022586264	4.5	253	true	false	85006
http://www.yelp.com/biz/ritos-market-and-mexican-take-out-phoenix	Rito's Market & Mexican Take Out	907 N 14th St	Phoenix	AZ	85006	6022629842	4.5	205	true	false	85006
http://www.yelp.com/biz/noble-eatery-phoenix	Noble Eatery	2201 E McDowell Rd	Phoenix	AZ	85006	6026882424	4.5	31	true	false	85006
http://www.yelp.com/biz/green-new-american-vegetarian-phoenix	Green New American Vegetarian	2022 N 7th St	Phoenix	AZ	85004	6022581870	4.5	356	true	false	85006
http://www.yelp.com/biz/asadero-norte-de-sonora-phoenix	Asadero Norte De Sonora	122 N 16th St	Phoenix	AZ	85034	6022534010	4.5	53	false	false	85006
http://www.yelp.com/biz/mariscos-playa-hermosa-phoenix	Mariscos Playa Hermosa	1605 E Garfield St	Phoenix	AZ	85006	6024621563	4.5	247	true	false	85006
http://www.yelp.com/biz/tortas-el-guero-phoenix	Tortas El Guero	2518 N 16th St	Phoenix	AZ	85006	6022529228	4.5	81	true	false	85006
http://www.yelp.com/biz/oven-and-vine-phoenix	Oven and Vine	14 W Vernon Ave	Phoenix	AZ	85003	6026877632	4.5	74	false	false	85006
http://www.yelp.com/biz/la-santisima-gourmet-taco-shop-phoenix	La Santisima Gourmet Taco Shop	1919 N 16th St	Phoenix	AZ	85006	6022546330	4.5	737	true	false	85006
http://www.yelp.com/biz/la-frontera-phoenix	La Frontera	151 N 16th St	Phoenix	AZ	85034	6024348867	4.5	48	true	false	85006
http://www.yelp.com/biz/nobuo-at-teeter-house-phoenix	Nobuo At Teeter House	622 E Adams St	Phoenix	AZ	85004	6022540600	4	333	true	false	85006
http://www.yelp.com/biz/los-altos-ranch-market-phoenix-3	Los Altos Ranch Market	1602 E Roosevelt Rd	Phoenix	AZ	85006	6022536874	4.5	136	false	false	85006
http://www.yelp.com/biz/guanaquito-restaurant-phoenix-2	Guanaquito Restaurant	1436 E McDowell Rd	Phoenix	AZ	85006	6022579053	4.5	69	true	false	85006
http://www.yelp.com/biz/pizza-people-pub-phoenix	Pizza People Pub	1326 N Central Ave	Phoenix	AZ	85004	6027957954	4	173	true	false	85006
